0	0.337	0.103	0	0	0.987	4.9876	0	0	0	0	0	
0.01	0.337	0.103	0.049876	0	0.987	4.9876	0	0	0	0	0	
0.02	0.337	0.103	0.099752	0	0.987	4.9876	0	0	0	0	0	
0.03	0.337	0.103	0.149628	0	0.987	4.9876	0	0	0	0	0	
0.04	0.337	0.103	0.199504	0	0.987	4.9876	0	0	0	0	0	
0.05	0.337	0.103	0.24938	0	0.987	4.9876	0	0	0	0	0	
0.06	0.337	0.103	0.299256	0	0.987	4.9876	0	0	0	0	0	
0.07	0.337	0.103	0.349132	0	0.987	4.9876	0	0	0	0	0	
0.08	0.337	0.103	0.399008	0	0.987	4.9876	0	0	0	0	0	
0.09	0.337	0.103	0.448884	0	0.987	4.9876	0	0	0	0	0	
0.1	0.337	0.103	0.49876	0	0.987	4.9876	0	0	0	0	0	
0.11	0.337	0.103	0.548636	0	0.987	4.9876	0	0	0	0	0	
0.12	0.337	0.103	0.598512	0	0.987	4.9876	0	0	0	0	0	
0.13	0.337	0.103	0.648388	0	0.987	4.9876	0	0	0	0	0	
0.14	0.337	0.103	0.698264	0	0.987	4.9876	0	0	0	0	0	
0.15	0.337	0.103	0.74814	0	0.987	4.9876	0	0	0	0	0	
0.16	0.337	0.103	0.798016	0	0.987	4.9876	0	0	0	0	0	
0.17	0.337	0.103	0.847892	0	0.987	4.9876	0	0	0	0	0	
0.18	0.337	0.103	0.897768	0	0.987	4.9876	0	0	0	0	0	
0.19	0.337	0.103	0.947644	0	0.987	4.9876	0	0	0	0	0	
0.2	0.337	0.103	0.99752	0	0.987	4.9876	0	0	0	0	0	
0.21	0.337	0.103	1.0474	0	0.987	4.9876	0	0	0	0	0	
0.22	0.337	0.103	1.09727	0	0.987	4.9876	0	0	0	0	0	
0.23	0.337	0.103	1.14715	0	0.987	4.9876	0	0	0	0	0	
0.24	0.337	0.103	1.19702	0	0.987	4.9876	0	0	0	0	0	
0.25	0.337	0.103	1.2469	0	0.987	4.9876	0	0	0	0	0	
0.26	0.337	0.103	1.29678	0	0.987	4.9876	0	0	0	0	0	
0.27	0.337	0.103	1.34665	0	0.987	4.9876	0	0	0	0	0	
0.28	0.337	0.103	1.39653	0	0.987	4.9876	0	0	0	0	0	
0.29	0.337	0.103	1.4464	0	0.987	4.9876	0	0	0	0	0	
0.3	0.337	0.103	1.49628	0	0.987	4.9876	0	0	0	0	0	
0.31	0.337	0.103	1.54616	0	0.987	4.9876	0	0	0	0	0	
0.32	0.337	0.103	1.59603	0	0.987	4.9876	0	0	0	0	0	
0.33	0.337	0.103	1.64591	0	0.987	4.9876	0	0	0	0	0	
0.34	0.337	0.103	1.69578	0	0.987	4.9876	0	0	0	0	0	
0.35	0.337	0.103	1.74566	0	0.987	4.9876	0	0	0	0	0	
0.36	0.337	0.103	1.79554	0	0.987	4.9876	0	0	0	0	0	
0.37	0.337	0.103	1.84541	0	0.987	4.9876	0	0	0	0	0	
0.38	0.337	0.103	1.89529	0	0.987	4.9876	0	0	0	0	0	
0.39	0.337	0.103	1.94516	0	0.987	4.9876	0	0	0	0	0	
0.4	0.337	0.103	1.99504	0	0.987	4.9876	0	0	0	0	0	
0.41	0.337	0.103	2.01911	0	0.974547	0.942379	0	-1.95247	0	0	0	
0.42	0.337	0.103	2.02844	0	0.954977	0.923412	0	-1.9614	0	0	0	
0.43	0.337	0.103	2.03758	0	0.93532	0.904362	0	-1.97014	0	0	0	
0.44	0.337	0.103	2.04653	0	0.915575	0.88523	0	-1.9787	0	0	0	
0.45	0.337	0.103	2.05529	0	0.895746	0.866018	0	-1.98707	0	0	0	
0.46	0.337	0.103	2.06385	0	0.875835	0.846728	0	-1.99526	0	0	0	
0.47	0.337	0.103	2.07222	0	0.855842	0.827361	0	-2.00326	0	0	0	
0.48	0.337	0.103	2.0804	0	0.835771	0.807919	0	-2.01107	0	0	0	
0.49	0.337	0.103	2.08838	0	0.815622	0.788405	0	-2.01869	0	0	0	
0.5	0.337	0.103	2.09616	0	0.795398	0.76882	0	-2.02612	0	0	0	
0.51	0.337	0.103	2.10375	0	0.7751	0.749166	0	-2.03336	0	0	0	
0.52	0.337	0.103	2.11115	0	0.754731	0.729444	0	-2.04041	0	0	0	
0.53	0.337	0.103	2.11834	0	0.734293	0.709658	0	-2.04727	0	0	0	
0.54	0.337	0.103	2.12534	0	0.713787	0.689807	0	-2.05394	0	0	0	
0.55	0.337	0.103	2.13214	0	0.693215	0.669895	0	-2.06041	0	0	0	
0.56	0.337	0.103	2.13874	0	0.67258	0.649924	0	-2.06669	0	0	0	
0.57	0.337	0.103	2.14514	0	0.651882	0.629894	0	-2.07278	0	0	0	
0.58	0.337	0.103	2.15134	0	0.631125	0.609808	0	-2.07867	0	0	0	
0.59	0.337	0.103	2.15733	0	0.61031	0.589669	0	-2.08437	0	0	0	
0.6	0.337	0.103	2.16313	0	0.589438	0.569477	0	-2.08987	0	0	0	
0.61	0.337	0.103	2.16872	0	0.568513	0.549234	0	-2.09518	0	0	0	
0.62	0.337	0.103	2.17411	0	0.547536	0.528944	0	-2.10029	0	0	0	
0.63	0.337	0.103	2.1793	0	0.526508	0.508607	0	-2.1052	0	0	0	
0.64	0.337	0.103	2.18429	0	0.505433	0.488225	0	-2.10992	0	0	0	
0.65	0.337	0.103	2.18907	0	0.484311	0.4678	0	-2.11444	0	0	0	
0.66	0.337	0.103	2.19364	0	0.463145	0.447335	0	-2.11876	0	0	0	
0.67	0.337	0.103	2.19801	0	0.441937	0.426831	0	-2.12288	0	0	0	
0.68	0.337	0.103	2.20218	0	0.420688	0.40629	0	-2.12681	0	0	0	
0.69	0.337	0.103	2.20614	0	0.399402	0.385714	0	-2.13053	0	0	0	
0.7	0.337	0.103	2.20989	0	0.378079	0.365104	0	-2.13406	0	0	0	
0.71	0.337	0.103	2.21344	0	0.356722	0.344464	0	-2.13738	0	0	0	
0.72	0.337	0.103	2.21678	0	0.335332	0.323795	0	-2.14051	0	0	0	
0.73	0.337	0.103	2.21992	0	0.313912	0.303098	0	-2.14344	0	0	0	
0.74	0.337	0.103	2.22284	0	0.292464	0.282375	0	-2.14616	0	0	0	
0.75	0.337	0.103	2.22556	0	0.27099	0.26163	0	-2.14869	0	0	0	
0.76	0.337	0.103	2.22807	0	0.249492	0.240863	0	-2.15101	0	0	0	
0.77	0.337	0.103	2.23038	0	0.227971	0.220076	0	-2.15314	0	0	0	
0.78	0.337	0.103	2.23248	0	0.20643	0.199272	0	-2.15506	0	0	0	
0.79	0.337	0.103	2.23436	0	0.184871	0.178452	0	-2.15679	0	0	0	
0.8	0.337	0.103	2.23605	0	0.163295	0.157618	0	-2.15831	0	0	0	
0.81	0.337	0.103	2.23752	0	0.141705	0.136772	0	-2.15963	0	0	0	
0.82	0.337	0.103	2.23878	0	0.120104	0.115917	0	-2.16075	0	0	0	
0.83	0.337	0.103	2.23984	0	0.0984915	0.095054	0	-2.16166	0	0	0	
0.84	0.337	0.103	2.24068	0	0.0768713	0.074185	0	-2.16238	0	0	0	
0.85	0.337	0.103	2.24132	0	0.0552449	0.0533119	0	-2.16289	0	0	0	
0.86	0.337	0.103	2.24175	0	0.0336144	0.0324367	0	-2.16321	0	0	0	
0.87	0.337	0.103	2.24197	0	0.0119818	0.0115615	0	-2.16332	0	0	0	
0.88	0.337	0.103	2.24198	0	-0.00965093	-0.00931193	0	-2.16323	0	0	0	
0.89	0.337	0.103	2.24178	0	-0.0312818	-0.0301816	0	-2.16294	0	0	0	
0.9	0.337	0.103	2.24138	0	-0.0529087	-0.0510455	0	-2.16244	0	0	0	
0.91	0.337	0.103	2.24076	0	-0.0745296	-0.0719017	0	-2.16175	0	0	0	
0.92	0.337	0.103	2.23994	0	-0.0961427	-0.0927483	0	-2.16086	0	0	0	
0.93	0.337	0.103	2.23891	0	-0.117746	-0.113583	0	-2.15976	0	0	0	
0.94	0.337	0.103	2.23767	0	-0.139337	-0.134405	0	-2.15846	0	0	0	
0.95	0.337	0.103	2.23622	0	-0.160914	-0.155211	0	-2.15697	0	0	0	
0.96	0.337	0.103	2.23456	0	-0.182475	-0.176	0	-2.15527	0	0	0	
0.97	0.337	0.103	2.2327	0	-0.204018	-0.19677	0	-2.15337	0	0	0	
0.98	0.337	0.103	2.23063	0	-0.225542	-0.217518	0	-2.15127	0	0	0	
0.99	0.337	0.103	2.22835	0	-0.247043	-0.238243	0	-2.14898	0	0	0	
1	0.337	0.103	2.22586	0	-0.26852	-0.258944	0	-2.14648	0	0	0	
1.01	0.337	0.103	2.22317	0	-0.289971	-0.279617	0	-2.14378	0	0	0	
1.02	0.337	0.103	2.22027	0	-0.311395	-0.300261	0	-2.14089	0	0	0	
1.03	0.337	0.103	2.21716	0	-0.332788	-0.320875	0	-2.13779	0	0	0	
1.04	0.337	0.103	2.21385	0	-0.35415	-0.341456	0	-2.1345	0	0	0	
1.05	0.337	0.103	2.21034	0	-0.375477	-0.362002	0	-2.13101	0	0	0	
1.06	0.337	0.103	2.20661	0	-0.396769	-0.382512	0	-2.12732	0	0	0	
1.07	0.337	0.103	2.20268	0	-0.418023	-0.402983	0	-2.12344	0	0	0	
1.08	0.337	0.103	2.19855	0	-0.439237	-0.423414	0	-2.11936	0	0	0	
1.09	0.337	0.103	2.19422	0	-0.460409	-0.443803	0	-2.11508	0	0	0	
1.1	0.337	0.103	2.18968	0	-0.481537	-0.464148	0	-2.1106	0	0	0	
1.11	0.337	0.103	2.18493	0	-0.50262	-0.484447	0	-2.10593	0	0	0	
