0	0.337	0.103	0	0	0.987	500.988	0	0.04905	0	0	-3.30597	
0.01	0.337	0.103	2.19976	0	0.433161	-223.219	0	-113.045	0	0	-3.30597	
0.02	0.337	0.103	-0.0324341	0	-0.698268	-223.219	0	-113.143	0	0	-3.30597	
0.03	0.337	0.103	-1.74356	0	-1.40946	70.2785	0	103.855	0	0	-3.30597	
0.04	0.337	0.103	-1.04077	0	-0.371887	70.2785	0	103.757	0	0	-3.30597	
0.05	0.337	0.103	-0.337988	0	0.664702	70.2785	0	103.659	0	0	-3.30597	
0.06	0.337	0.103	0.364797	0	1.70031	70.2785	0	103.561	0	0	-3.30597	
0.07	0.337	0.103	0.815254	0	2.08852	-3.56856	0	-62.746	0	0	-3.30597	
0.08	0.337	0.103	0.779568	0	1.46008	-3.56856	0	-62.8441	0	0	-3.30597	
0.09	0.337	0.103	0.743883	0	0.830659	-3.56856	0	-62.9422	0	0	-3.30597	
0.1	0.337	0.103	0.708197	0	0.200256	-3.56856	0	-63.0403	0	0	-3.30597	
0.11	0.337	0.103	0.672511	0	-0.431128	-3.56856	0	-63.1384	0	0	-3.30597	
0.12	0.337	0.103	0.636826	0	-1.06349	-3.56856	0	-63.2365	0	0	-3.30597	
0.13	0.337	0.103	0.60114	0	-1.69684	-3.56856	0	-63.3346	0	0	-3.30597	
0.14	0.337	0.103	0.528501	0	-2.17882	-19.5544	0	25.9147	0	0	-3.30597	
0.15	0.337	0.103	0.332956	0	-1.92065	-19.5544	0	25.8166	0	0	-3.30597	
0.16	0.337	0.103	0.137412	0	-1.66347	-19.5544	0	25.7185	0	0	-3.30597	
0.17	0.337	0.103	-0.0581323	0	-1.40726	-19.5544	0	25.6204	0	0	-3.30597	
0.18	0.337	0.103	-0.253677	0	-1.15204	-19.5544	0	25.5223	0	0	-3.30597	
0.19	0.337	0.103	-0.449221	0	-0.897799	-19.5544	0	25.4242	0	0	-3.30597	
0.2	0.337	0.103	-0.644765	0	-0.644538	-19.5544	0	25.3261	0	0	-3.30597	
0.21	0.337	0.103	-0.84031	0	-0.392258	-19.5544	0	25.228	0	0	-3.30597	
0.22	0.337	0.103	-1.03585	0	-0.140959	-19.5544	0	25.1299	0	0	-3.30597	
0.23	0.337	0.103	-1.2314	0	0.109359	-19.5544	0	25.0318	0	0	-3.30597	
