0	0.337	0.103	0	0	0.987	500.988	0	0.04905	0	0	-3.30597	
0.01	0.337	0.103	2.19976	0	0.433161	-469.181	0	-161.478	0	0	-3.30597	
0.02	0.337	0.103	-2.0255	0	-0.961199	428.967	0	246.317	0	0	-3.30597	
0.03	0.337	0.103	1.86867	0	1.2388	-399.094	0	-291.281	0	0	-3.30597	
0.04	0.337	0.103	-1.7599	0	-1.389	379.579	0	316.105	0	0	-3.30597	
0.05	0.337	0.103	1.69152	0	1.4715	-367.626	0	-329.747	0	0	-3.30597	
0.06	0.337	0.103	-1.64955	0	-1.51841	360.38	0	337.717	0	0	-3.30597	
0.07	0.337	0.103	1.62493	0	1.54472	-356.16	0	-342.059	0	0	-3.30597	
0.08	0.337	0.103	-1.61	0	-1.56027	353.609	0	344.789	0	0	-3.30597	
0.09	0.337	0.103	1.60165	0	1.56884	-352.186	0	-346.143	0	0	-3.30597	
0.1	0.337	0.103	-1.59637	0	-1.57422	351.285	0	347.155	0	0	-3.30597	
0.11	0.337	0.103	1.59369	0	1.57693	-350.83	0	-347.517	0	0	-3.30597	
0.12	0.337	0.103	-1.59172	0	-1.57892	350.495	0	347.953	0	0	-3.30597	
0.13	0.337	0.103	1.59098	0	1.57967	-350.369	0	-347.981	0	0	-3.30597	
0.14	0.337	0.103	-1.59014	0	-1.58051	350.227	0	348.223	0	0	-3.30597	
0.15	0.337	0.103	1.59006	0	1.58059	-350.213	0	-348.138	0	0	-3.30597	
0.16	0.337	0.103	-1.58961	0	-1.58105	350.136	0	348.314	0	0	-3.30597	
0.17	0.337	0.103	1.58975	0	1.5809	-350.16	0	-348.192	0	0	-3.30597	
0.18	0.337	0.103	-1.58943	0	-1.58123	350.105	0	348.345	0	0	-3.30597	
0.19	0.337	0.103	1.58964	0	1.58101	-350.142	0	-348.21	0	0	-3.30597	
0.2	0.337	0.103	-1.58936	0	-1.58129	350.094	0	348.356	0	0	-3.30597	
0.21	0.337	0.103	1.58961	0	1.58105	-350.136	0	-348.216	0	0	-3.30597	
0.22	0.337	0.103	-1.58934	0	-1.58131	350.091	0	348.359	0	0	-3.30597	
0.23	0.337	0.103	1.5896	0	1.58106	-350.134	0	-348.218	0	0	-3.30597	
0.24	0.337	0.103	-1.58934	0	-1.58132	350.09	0	348.36	0	0	-3.30597	
0.25	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.26	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.27	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.28	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.29	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.3	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.31	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.32	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.33	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.34	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.35	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.36	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.37	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.38	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.39	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.4	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.41	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.42	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.43	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.44	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.45	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.46	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.47	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.48	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.49	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.5	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.51	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.52	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.53	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.54	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.55	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.56	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.57	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.58	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.59	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.6	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.61	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.62	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
0.63	0.337	0.103	1.58959	0	1.58106	-350.133	0	-348.219	0	0	-3.30597	
0.64	0.337	0.103	-1.58933	0	-1.58132	350.089	0	348.361	0	0	-3.30597	
